acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
612.44,212.89,795.68,-44082.5,7542.5,-299722.5
557.17,184.34,796.9,-43120.0,6667.5,-289520.0
485.56,151.4,800.32,-50207.5,16030.0,-268607.5
393.69,113.95,807.88,-61670.0,19547.5,-234132.5
281.33,71.98,823.99,-59010.0,2800.0,-180862.5
155.31,28.06,849.61,-36820.0,-17150.0,-106907.5
32.09,-14.15,879.74,-1540.0,-28315.0,-20212.5
-74.91,-50.75,905.73,26057.5,-21105.0,60270.0
-160.06,-78.32,921.71,34212.5,-7717.5,125842.5
-223.14,-96.62,927.08,32952.5,-4182.5,173967.5
-266.94,-108.21,924.76,30835.0,-17850.0,209965.0
-293.78,-115.41,920.25,35262.5,-39462.5,239242.5
-304.27,-120.78,916.46,42910.0,-51940.0,261695.0
-297.68,-123.95,911.34,52255.0,-53392.5,280647.5
-272.43,-122.37,905.24,50242.5,-37310.0,287542.5
-230.09,-118.1,901.21,40180.0,962.5,288312.5
-169.58,-108.34,895.85,30660.0,25007.5,290360.0
-87.47,-86.13,886.94,13265.0,32585.0,263917.5
10.25,-53.19,880.35,-5565.0,28910.0,216037.5
121.39,-11.71,880.72,-4007.5,23170.0,158462.5
239.61,35.5,883.77,5512.5,30152.5,81305.0
346.97,82.72,884.99,12110.0,24937.5,11410.0
437.86,126.64,885.35,21525.0,9677.5,-43785.0
517.04,165.55,885.48,28997.5,3185.0,-92662.5
585.84,199.35,882.79,29645.0,13212.5,-145180.0
637.57,225.09,874.5,23765.0,26075.0,-199412.5
666.24,239.12,861.08,15995.0,25095.0,-240502.5
674.17,243.02,844.97,8190.0,14787.5,-264530.0
669.05,240.34,828.87,-13352.5,17517.5,-279335.0
653.07,230.46,817.4,-35717.5,32515.0,-294192.5
618.3,211.06,810.69,-47250.0,45395.0,-299810.0
560.47,184.71,807.64,-44345.0,40145.0,-287647.5
486.29,157.62,807.15,-32585.0,24202.5,-265055.0
399.67,127.86,807.52,-27195.0,12180.0,-241710.0
